title,artist,existing_year,existing_year_source,existing_status,existing_notes,csv_year,estimated_year,spotify_album_name,spotify_album_type,spotify_album_release_date,spotify_duration_ms,spotify_album_artist,spotify_track_number,spotify_disc_number,mb_year,mb_year_source,mb_match_method,mb_score,deezer_year,deezer_invalid_year,deezer_status,deezer_track_id,discogs_year,discogs_rejected_year,discogs_rejected_reason,chosen_candidate,status,notes,diff,spotify_track_id,spotify_match_name,spotify_match_artist,match_method,similarity_score,isrc,spotify_found,manual_source_url,exclusion_reason,final_year,listenbrainz_match_status,listenbrainz_year_signal,listenbrainz_context_flags,listenbrainz_version_flags,listenbrainz_recommendation,listenbrainz_mb_year,listenbrainz_mb_year_source,listenbrainz_year_delta_vs_current_mb,listenbrainz_year_delta_vs_spotify,listenbrainz_recording_mbid,listenbrainz_recording_name,listenbrainz_release_mbid,listenbrainz_release_name,final_source,review_reason
Joyride,Roxette,,,,,1991,1991,Joyride (Extended Version),album,1991-04-02,263093,Roxette,1,1,1991,mb_ok,isrc,1.00,,,skipped_off,,,,,1991,auto_accepted_mb,auto: MusicBrainz strong match,,1ILbD4eWKWvg8ub5qJyBTP,Joyride,Roxette,playlist_import,,SEAMA9079010,true,,,1991,,,,,,,,,,,,,,,
"Oh, Pretty Woman",Roy Orbison,,,,,1962,1962,"Oh, Pretty Woman",compilation,1962,178929,Roy Orbison,1,1,1964,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1964,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,playlist_import,,USSM16401425,true,,,1964,,,,,,,,,,,,,,,
Wann wird's mal wieder richtig Sommer,Rudi Carrell,,,,,2007,2007,Das Beste von Rudi Carrell,album,2007-01-27,263106,Rudi Carrell,8,1,1975,mb_ok,isrc,1.00,,,skipped_off,,,,,1975,auto_accepted_mb,auto: MusicBrainz strong match,,59VR9MekNIMRLxQYfSn3Qr,Wann wird's mal wieder richtig Sommer,Rudi Carrell,playlist_import,,DEF457500504,true,,,1975,,,,,,,,,,,,,,,
Ain't Nobody,"Rufus, Chaka Khan",,,,,1983,1983,Stompin' At The Savoy,album,1983,285253,"Rufus, Chaka Khan",15,1,1983,mb_ok,isrc,0.96,,,skipped_off,,,,,1983,auto_accepted_mb,auto: MusicBrainz strong match,,53Za5vyGc1x7GxgJVRjRKc,Ain't Nobody,"Rufus, Chaka Khan",playlist_import,,USWB10104850,true,,,1983,,,,,,,,,,,,,,,
Escape (The Pina Colada Song),Rupert Holmes,,,,,1979,1979,Partners In Crime,album,1979-01-01,276493,Rupert Holmes,1,1,1979,mb_ok,isrc,1.00,,,skipped_off,,,,,1979,auto_accepted_mb,auto: MusicBrainz strong match,,5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),Rupert Holmes,playlist_import,,USMC17948997,true,,,1979,,,,,,,,,,,,,,,
Wooly Bully,Sam The Sham & The Pharaohs,,,,,2011,2011,The MGM Singles,album,2011-01-01,138866,Sam The Sham & The Pharaohs,1,1,1965,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1965,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,0SRkuudTEWe2HOloI1Nssq,Wooly Bully,Sam The Sham & The Pharaohs,playlist_import,,USF096525040,true,,,1965,,,,,,,,,,,,,,,
Wind of Change,Scorpions,,,,,2011,2011,Comeblack,album,2011-11-07,308866,Scorpions,6,1,1990,mb_ok,isrc,0.92,,,skipped_off,,,,,1990,auto_accepted_mb,auto: MusicBrainz strong match,,5WSsTyBvMEFG3ac6JKb9gY,Wind of Change,Scorpions,playlist_import,,DEE861101520,true,,,1990,,,,,,,,,,,,,,,
Die Nacht von Freitag auf Montag,"SDP, Sido",,,,,2012,2012,Die bekannteste unbekannte Band der Welt,album,2012-10-19,233513,SDP,3,1,2012,mb_ok,isrc,1.00,,,skipped_off,,,,,2012,auto_accepted_mb,auto: MusicBrainz strong match,,27iLwU19SCH7tDeU64AieP,Die Nacht von Freitag auf Montag,"SDP, Sido",playlist_import,,DEBL60638248,true,,,2012,,,,,,,,,,,,,,,
It Wasn't Me,"Shaggy, Rik Rok",,,,,2000,2000,Hot Shot,album,2000-08-08,227600,Shaggy,3,1,2000,mb_ok,isrc,1.00,,,skipped_off,,,,,2000,auto_accepted_mb,auto: MusicBrainz strong match,,3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,"Shaggy, Rik Rok",playlist_import,,USMC10000393,true,,,2000,,,,,,,,,,,,,,,
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",,,,,2010,2010,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),single,2010-05-07,202626,Shakira,1,1,2010,mb_ok,isrc,1.00,,,skipped_off,,,,,2010,auto_accepted_mb,auto: MusicBrainz strong match,,2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",playlist_import,,USSM11001353,true,,,2010,,,,,,,,,,,,,,,
Señorita,"Shawn Mendes, Camila Cabello",,,,,2019,2019,Señorita,single,2019-06-21,190960,"Shawn Mendes, Camila Cabello",1,1,2019,mb_ok,isrc,1.00,,,skipped_off,,,,,2019,auto_accepted_mb,auto: MusicBrainz strong match,,0TK2YIli7K1leLovkQiNik,Señorita,"Shawn Mendes, Camila Cabello",playlist_import,,USUM71911283,true,,,2019,,,,,,,,,,,,,,,
Cheap Thrills,Sia,,,,,2016,2016,This Is Acting,album,2016-01-29,211666,Sia,6,1,2015,mb_ok,isrc,1.00,,,skipped_off,,,,,2015,auto_accepted_mb,auto: MusicBrainz strong match,,27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,playlist_import,,USRC11502935,true,,,2015,,,,,,,,,,,,,,,
Das Beste,Silbermond,,,,,2006,2006,Laut Gedacht (Re-Edition),album,2006-04-21,284546,Silbermond,7,1,2006,mb_ok,isrc,1.00,,,skipped_off,,,,,2006,auto_accepted_mb,auto: MusicBrainz strong match,,3FEhbAkm1Dy21UvhbYhFM3,Das Beste,Silbermond,playlist_import,,DEA810600321,true,,,2006,,,,,,,,,,,,,,,
Nothing Compares 2 U,Sinéad O'Connor,,,,,1990,1990,I Do Not Want What I Haven't Got,album,1990-07-01,280040,Sinéad O'Connor,6,1,1990,mb_ok,isrc,0.84,,,skipped_off,,,,,1990,auto_accepted_mb,auto: MusicBrainz strong match,,3nvuPQTw2zuFAVuLsC9IYQ,Nothing Compares 2 U,Sinéad O'Connor,playlist_import,,GBAYK9000017,true,,,1990,,,,,,,,,,,,,,,
Informer,Snow,,,,,1993,1993,12 Inches Of Snow,album,1993,268910,Snow,7,1,1993,mb_ok,isrc,1.00,,,skipped_off,,,,,1993,auto_accepted_mb,auto: MusicBrainz strong match,,2LjiPAQOVazT8sRyXL3XRs,Informer,Snow,playlist_import,,USEW19300006,true,,,1993,,,,,,,,,,,,,,,
I Got You Babe,Sonny & Cher,,,,,1965,1965,Look At Us,album,1965,190080,Sonny & Cher,1,1,1965,mb_ok,isrc,1.00,,,skipped_off,,,,,1965,auto_accepted_mb,auto: MusicBrainz strong match,,4SGBuq37Ol4HJr7pQqFMKa,I Got You Babe,Sonny & Cher,playlist_import,,USAT27500019,true,,,1965,,,,,,,,,,,,,,,
Murder On The Dancefloor,Sophie Ellis-Bextor,,,,,2001,2001,Read My Lips,album,2001-01-01,229573,Sophie Ellis-Bextor,4,1,2001,mb_ok,isrc,1.00,,,skipped_off,,,,,2001,auto_accepted_mb,auto: MusicBrainz strong match,,5rtpGGu3bPKsJEFjDGs63M,Murder On The Dancefloor,Sophie Ellis-Bextor,playlist_import,,GBAKW0100229,true,,,2001,,,,,,,,,,,,,,,
Stop,Spice Girls,,,,,1997,1997,Spiceworld,album,1997-01-01,204753,Spice Girls,2,1,1997,mb_ok,isrc,1.00,,,skipped_off,,,,,1997,auto_accepted_mb,auto: MusicBrainz strong match,,3FteycP8CaXS1MhjcXekVT,Stop,Spice Girls,playlist_import,,GBAAA9710053,true,,,1997,,,,,,,,,,,,,,,
Skandal im Sperrbezirk,Spider Murphy Gang,,,,,2003,2003,Greatest Hits,compilation,2003-01-01,219560,Spider Murphy Gang,1,1,1981,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1981,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,0hgbkNcWjVflyBCfgCwxwd,Skandal im Sperrbezirk,Spider Murphy Gang,playlist_import,,DEA348101056,true,,,1981,,,,,,,,,,,,,,,
Ein Kompliment,Sportfreunde Stiller,,,,,2002,2002,Die gute Seite,album,2002-01-01,197680,Sportfreunde Stiller,3,1,2002,mb_ok,isrc,0.84,,,skipped_off,,,,,2002,auto_accepted_mb,auto: MusicBrainz strong match,,5kNYGyPkorBykxgUE6EL1X,Ein Kompliment,Sportfreunde Stiller,playlist_import,,DEN120203570,true,,,2002,,,,,,,,,,,,,,,
Born To Be Wild,Steppenwolf,,,,,1968,1968,Steppenwolf,album,1968,210373,Steppenwolf,5,1,1968,mb_ok,isrc,1.00,,,skipped_off,,,,,1968,auto_accepted_mb,auto: MusicBrainz strong match,,63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,Steppenwolf,playlist_import,,USMC16846563,true,,,1968,,,,,,,,,,,,,,,
Part-Time Lover,Stevie Wonder,,,,,1985,1985,In Square Circle,album,1985-09-13,252560,Stevie Wonder,1,1,1985,mb_ok,isrc,0.96,,,skipped_off,,,,,1985,auto_accepted_mb,auto: MusicBrainz strong match,,0Dm43YLUlGdePpSbI1ct8h,Part-Time Lover,Stevie Wonder,playlist_import,,USMO18500543,true,,,1985,,,,,,,,,,,,,,,
You Make Me Feel (Mighty Real),Sylvester,,,,,1978,1978,Step II,album,1978-01-01,400115,Sylvester,1,1,1978,mb_ok,isrc,0.90,,,skipped_off,,,,,1978,auto_accepted_mb,auto: MusicBrainz strong match,,0RnCUYXa7jhgTXtiMXF2PQ,You Make Me Feel (Mighty Real),Sylvester,playlist_import,,USC4R2002968,true,,,1978,,,,,,,,,,,,,,,
China In Your Hand - Single Version,T'Pau,,,,,2005,2005,Hits,compilation,2005-01-01,247026,T'Pau,1,1,1987,mb_ok,isrc,0.96,,,skipped_off,,,,no_result,1987,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,3U9B0ZcnVPisVh9wGOg6qL,China In Your Hand - Single Version,T'Pau,playlist_import,,GBAAA8700001,true,,,1987,,,,,,,,,,,,,,,
Hangover,"Taio Cruz, Flo Rida",,,,,2011,2011,Hangover,single,2011-01-01,244506,Taio Cruz,1,1,2011,mb_ok,isrc,1.00,,,skipped_off,,,,,2011,auto_accepted_mb,auto: MusicBrainz strong match,,23TrBtndcavtlYBQg5GoR8,Hangover,"Taio Cruz, Flo Rida",playlist_import,,GBUM71108687,true,,,2011,,,,,,,,,,,,,,,
Manic Monday,The Bangles,,,,,1985,1985,Different Light,album,1985-07-17,184173,The Bangles,1,1,1985,mb_ok,isrc,0.96,,,skipped_off,,,,,1985,auto_accepted_mb,auto: MusicBrainz strong match,,798fUF6UnRn27xiVuKyJCi,Manic Monday,The Bangles,playlist_import,,USSM10017495,true,,,1985,,,,,,,,,,,,,,,
Good Vibrations,The Beach Boys,,,,,2012,2012,50 Big Ones: Greatest Hits,compilation,2012-01-01,215826,The Beach Boys,25,2,1970,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1970,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,7tf64lNC31lWlTsih0nfZf,Good Vibrations,The Beach Boys,playlist_import,,USCA21202140,true,,,1970,,,,,,,,,,,,,,,
Surfin' U.S.A. (Mono),The Beach Boys,,,,,1963,1963,Surfin' USA (Mono & Stereo),album,1963-03-25,150533,The Beach Boys,1,1,1963,mb_ok,isrc,1.00,,,skipped_off,,,,,1963,auto_accepted_mb,auto: MusicBrainz strong match,,2dbaIpJoAk2hhrrX2ljKJo,Surfin' U.S.A. (Mono),The Beach Boys,playlist_import,,USCA21201943,true,,,1963,,,,,,,,,,,,,,,
Zombie,The Cranberries,,,,,1994,1994,No Need To Argue (The Complete Sessions 1994-1995),album,1994-10-03,306440,The Cranberries,4,1,1994,mb_ok,isrc,1.00,,,skipped_off,,,,,1994,auto_accepted_mb,auto: MusicBrainz strong match,,7EZC6E7UjZe63f1jRmkWxt,Zombie,The Cranberries,playlist_import,,USIR29400443,true,,,1994,,,,,,,,,,,,,,,
Friday I'm In Love,The Cure,,,,,1992,1992,Wish,album,1992-04-20,215160,The Cure,7,1,1992,mb_ok,isrc,1.00,,,skipped_off,,,,,1992,auto_accepted_mb,auto: MusicBrainz strong match,,4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,The Cure,playlist_import,,GBALB9200002,true,,,1992,,,,,,,,,,,,,,,
"December, 1963 (Oh What a Night!)",The Four Seasons,,,,,1975,1975,Who Loves You,album,1975,197146,The Four Seasons,6,1,1975,mb_ok,isrc,0.84,,,skipped_off,,,,,1975,auto_accepted_mb,auto: MusicBrainz strong match,,1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",The Four Seasons,playlist_import,,USRH10175221,true,,,1975,,,,,,,,,,,,,,,
He Ain't Heavy He's My Brother,The Hollies,,,,,1978,1978,20 Golden Greats,compilation,1978-07-01,258800,The Hollies,20,1,1969,mb_ok,isrc,1.00,,,skipped_off,,1986,,,1969,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,6f5sSC3ORfpUMYtE4J06VW,He Ain't Heavy He's My Brother,The Hollies,playlist_import,,GBGYU6900005,true,,,1969,,,,,,,,,,,,,,,
Don't You Want Me,The Human League,,,,,1981,1981,Dare!,album,1981,236920,The Human League,10,1,1981,mb_ok,isrc,1.00,,,skipped_off,,,,,1981,auto_accepted_mb,auto: MusicBrainz strong match,,3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,playlist_import,,GBAAA0200924,true,,,1981,,,,,,,,,,,,,,,
I'm a Believer,The Monkees,,,,,2008,2008,The Best of The Monkees,compilation,2008-07-01,165613,The Monkees,5,1,1966,mb_ok,isrc,1.00,,,skipped_off,,,,no_result,1966,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,1CSLeVCXmetBh8IkTPMFdL,I'm a Believer,The Monkees,playlist_import,,USRH10125749,true,,,1966,,,,,,,,,,,,,,,
Every Breath You Take,The Police,,,,,1983,1983,Synchronicity (Remastered 2003),album,1983-06-17,253920,The Police,7,1,1983,mb_ok,isrc,1.00,,,skipped_off,,,,,1983,auto_accepted_mb_lb_confirmed,review_reason: mb_year_suspicious_late; risk_flags: catalog_context+remaster_or_deluxe_context+mb_year_suspicious_late; recommendation: run_targeted_discogs_lookup; discogs_lookup: mb_year_suspicious_late; Auto accepted: ListenBrainz->MusicBrainz confirmed existing MusicBrainz year.,,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,playlist_import,,GBAAM0201110,true,,,1983,ok,confirms_current_mb_and_spotify,,,likely_accept_existing_mb,1983,recording_first_release_date,0,0,3e19df7a-3f9a-4d42-adbf-31867646f602,Every Breath You Take,53a7e6d5-077f-31a1-bd4d-9c4081dbd8f4,Synchronicity,musicbrainz,lb_mb_confirmed
(I Can't Get No) Satisfaction - Mono,The Rolling Stones,,,,,2004,2004,Singles 1965-1967,compilation,2004-07-12,222973,The Rolling Stones,1,1,1965,mb_ok,isrc,0.96,,,skipped_off,,,,no_result,1965,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,1b6AW6uDrtrUN0Y6GJR45j,(I Can't Get No) Satisfaction - Mono,The Rolling Stones,playlist_import,,USA176510160,true,,,1965,,,,,,,,,,,,,,,
Start Me Up - Remastered 2009,The Rolling Stones,,,,,1981,1981,Tattoo You (2009 Re-Mastered),album,1981-08-24,213066,The Rolling Stones,1,1,1981,mb_ok,isrc,0.96,,,skipped_off,,,,,1981,auto_accepted_mb,auto: MusicBrainz strong match,,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,playlist_import,,GBUM70909474,true,,,1981,,,,,,,,,,,,,,,
You Can't Hurry Love,The Supremes,,,,,1966,1966,Supremes A Go Go,album,1966-08-25,165426,The Supremes,3,1,1966,mb_ok,isrc,1.00,,,skipped_off,,,,,1966,auto_accepted_mb,auto: MusicBrainz strong match,,4H1iMlEWKZmpKTHCZzDhju,You Can't Hurry Love,The Supremes,playlist_import,,USMO16600346,true,,,1966,,,,,,,,,,,,,,,
Disco Inferno,The Trammps,,,,,1976,1976,Disco Inferno,album,1976,659000,The Trammps,4,1,1976,mb_ok,isrc,0.90,,,skipped_off,,,,,1976,auto_accepted_mb,auto: MusicBrainz strong match,,5jUA1njy3h6ynHLvPdEVHt,Disco Inferno,The Trammps,playlist_import,,USAT27600009,true,,,1976,,,,,,,,,,,,,,,
Blinding Lights,The Weeknd,,,,,2020,2020,After Hours,album,2020-03-20,200040,The Weeknd,9,1,2019,mb_ok,isrc,1.00,,,skipped_off,,,,,2019,auto_accepted_mb,auto: MusicBrainz strong match,,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,playlist_import,,USUG11904206,true,,,2019,,,,,,,,,,,,,,,
Don't Leave Me This Way,Thelma Houston,,,,,1976,1976,Any Way You Like It,album,1976-01-01,342360,Thelma Houston,2,1,1976,mb_ok,isrc,1.00,,,skipped_off,,,,,1976,auto_accepted_mb,auto: MusicBrainz strong match,,51qi5dgc9CsotM87GmRkAX,Don't Leave Me This Way,Thelma Houston,playlist_import,,USUM71303881,true,,,1976,,,,,,,,,,,,,,,
Warum?,Tic Tac Toe,,,,,1997,1997,Klappe die 2te,album,1997-04-21,202906,Tic Tac Toe,4,1,1997,mb_ok,isrc,1.00,,,skipped_off,,,,,1997,auto_accepted_mb,auto: MusicBrainz strong match,,39Qd2qBDQdREL3aLTb9F0d,Warum?,Tic Tac Toe,playlist_import,,DEAF71252078,true,,,1997,,,,,,,,,,,,,,,
Nur noch kurz die Welt retten,Tim Bendzko,,,,,2012,2012,Wenn Worte meine Sprache wären,album,2012-03-26,191373,Tim Bendzko,8,1,2011,mb_ok,isrc,1.00,,,skipped_off,,,,,2011,auto_accepted_mb,auto: MusicBrainz strong match,,0Wq6whEjKeAAUi4nEim1DA,Nur noch kurz die Welt retten,Tim Bendzko,playlist_import,,DEE861100047,true,,,2011,,,,,,,,,,,,,,,
The Best,Tina Turner,,,,,1989,1989,Foreign Affair,album,1989-09-13,329800,Tina Turner,2,1,1989,mb_ok,isrc,0.84,,,skipped_off,,,,,1989,auto_accepted_mb,auto: MusicBrainz strong match,,6pPWRBubXOBAHnjl5ZIujB,The Best,Tina Turner,playlist_import,,USCA28900109,true,,,1989,,,,,,,,,,,,,,,
Durch den Monsun - Radio Mix,Tokio Hotel,,,,,2006,2006,Schrei (so laut du kannst) [New Version],album,2006-03-24,236466,Tokio Hotel,2,1,2005,mb_ok,isrc,0.96,,,skipped_off,,,,,2005,auto_accepted_mb,auto: MusicBrainz strong match,,41YOS7VuxHEEwYHLfa7VWM,Durch den Monsun - Radio Mix,Tokio Hotel,playlist_import,,DEUM70500187,true,,,2005,,,,,,,,,,,,,,,
She's A Lady,Tom Jones,,,,,1971,1971,Tom Jones Sings She's A Lady,album,1971-05-01,174146,Tom Jones,1,1,1971,mb_ok,isrc,1.00,,,skipped_off,,,,,1971,auto_accepted_mb,auto: MusicBrainz strong match,,5JnHzjo25FY1fMQMQVOawB,She's A Lady,Tom Jones,playlist_import,,GBF077121420,true,,,1971,,,,,,,,,,,,,,,
Dance Monkey,Tones And I,,,,,2019,2019,The Kids Are Coming,single,2019-08-29,209438,Tones And I,2,1,2019,mb_ok,isrc,1.00,,,skipped_off,,,,,2019,auto_accepted_mb,auto: MusicBrainz strong match,,5ZULALImTm80tzUbYQYM9d,Dance Monkey,Tones And I,playlist_import,,QZES71982312,true,,,2019,,,,,,,,,,,,,,,
Dancing in the Moonlight,Toploader,,,,,2000,2000,Onka's Big Moka,album,2000,232693,Toploader,2,1,2000,mb_ok,isrc,1.00,,,skipped_off,,,,,2000,auto_accepted_mb,auto: MusicBrainz strong match,,3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,playlist_import,,GBBBL9902165,true,,,2000,,,,,,,,,,,,,,,
Beinhart - Single Version,Torfrock,,,,,2006,2006,Beinhart,single,2006-07-05,198040,Torfrock,3,1,2007,mb_ok,isrc,0.96,,,skipped_off,,,,,2007,auto_accepted_mb,auto: MusicBrainz strong match,,2zygsl5Awjq2CuJc1L55x0,Beinhart - Single Version,Torfrock,playlist_import,,DEZ650603481,true,,,2007,,,,,,,,,,,,,,,
Africa,TOTO,,,,,1982,1982,Toto IV,album,1982-04-08,295282,TOTO,10,1,1982,mb_ok,isrc,1.00,,,skipped_off,,,,,1982,auto_accepted_mb,auto: MusicBrainz strong match,,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,playlist_import,,USSM19801941,true,,,1982,,,,,,,,,,,,,,,
Fast Car,Tracy Chapman,,,,,1988,1988,Tracy Chapman,album,1988-04-05,296800,Tracy Chapman,2,1,1988,mb_ok,isrc,1.00,,,skipped_off,,,,,1988,auto_accepted_mb,auto: MusicBrainz strong match,,2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,playlist_import,,USEE10180719,true,,,1988,,,,,,,,,,,,,,,
"Hey, Soul Sister",Train,,,,,2010,2010,"Save Me, San Francisco (Golden Gate Edition)",album,2010-12-01,216773,Train,2,1,2009,mb_ok,isrc,1.00,,,skipped_off,,,,,2009,auto_accepted_mb,auto: MusicBrainz strong match,,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,playlist_import,,USSM10904113,true,,,2009,,,,,,,,,,,,,,,
Ich will keine Schokolade,Trude Herr,,,,,2011,2011,Ich bin eine Frau von Format,compilation,2011-01-01,144200,Trude Herr,1,1,1960,mb_ok,isrc,1.00,,,skipped_off,,1960,,,1960,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,2uwDgQNRc1zS5khCPVM0jl,Ich will keine Schokolade,Trude Herr,playlist_import,,DEF075902660,true,,,1960,,,,,,,,,,,,,,,
Das Boot,U96,,,,,1992,1992,Das Boot,album,1992,314000,U96,1,1,1991,mb_ok,isrc,1.00,,,skipped_off,,,,,1991,auto_accepted_mb,auto: MusicBrainz strong match,,5A3IdgGphzKS2etiGFB73S,Das Boot,U96,playlist_import,,DEPI81403435,true,,,1991,,,,,,,,,,,,,,,
"Siebzehn Jahr, blondes Haar",Udo Jürgens,,,,,1983,1983,Meine Lieder,album,1983-12-02,153493,Udo Jürgens,13,1,1972,mb_ok,isrc,1.00,,,skipped_off,,,,,1972,auto_accepted_mb,auto: MusicBrainz strong match,,6RTEzkbTQCivNPX5ShoJVv,"Siebzehn Jahr, blondes Haar",Udo Jürgens,playlist_import,,DEA817200002,true,,,1972,,,,,,,,,,,,,,,
Geboren um zu leben,Unheilig,,,,,2010,2010,Grosse Freiheit,album,2010-01-01,230466,Unheilig,4,1,2010,mb_ok,isrc,0.96,,,skipped_off,,,,,2010,auto_accepted_mb,auto: MusicBrainz strong match,,1VU8t2MpJRLG5iFEIxqq7z,Geboren um zu leben,Unheilig,playlist_import,,DEUM70906014,true,,,2010,,,,,,,,,,,,,,,
The Hustle,Van McCoy & The Soul City Symphony,,,,,2007,2007,Music For Partying,compilation,2007-01-01,242840,Various Artists,6,1,1975,mb_ok,isrc,0.80,,,skipped_off,,1975,,,1975,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,2yDXsPUm95218qlAQfnilm,The Hustle,Van McCoy & The Soul City Symphony,playlist_import,,GBF087500039,true,,,1975,,,,,,,,,,,,,,,
Ice Ice Baby,Vanilla Ice,,,,,1990,1990,To The Extreme,album,1990-01-01,271466,Vanilla Ice,1,1,1990,mb_ok,isrc,0.80,,,skipped_off,,,,,1990,auto_accepted_mb,auto: MusicBrainz strong match,,11d9oUiwHuYt216EFA2tiz,Ice Ice Baby,Vanilla Ice,playlist_import,,USSB29000129,true,,,1990,,,,,,,,,,,,,,,
Nah Neh Nah,Vaya Con Dios,,,,,1990,1990,Night Owls,album,1990-04-10,174533,Vaya Con Dios,1,1,1990,mb_ok,isrc,1.00,,,skipped_off,,,,,1990,auto_accepted_mb,auto: MusicBrainz strong match,,1fX0h6SaZBXwmr4haRvirQ,Nah Neh Nah,Vaya Con Dios,playlist_import,,BEF019920015,true,,,1990,,,,,,,,,,,,,,,
Er hat ein knallrotes Gummiboot,Wencke Myhre,,,,,1999,1999,Er steht im Tor - Ihre grossen Erfolge,compilation,1999-01-01,196253,Wencke Myhre,3,1,1970,mb_ok,isrc,0.96,,,skipped_off,,,,no_result,1970,auto_accepted_mb_soft_checked,soft auto candidate; Discogs background check pending; risk_flags: catalog_context+compilation_context; post_accept_check: discogs_soft_flags; soft Discogs check: no earlier conflict,,1ewNSEjaSpjLQTgfk1JaZG,Er hat ein knallrotes Gummiboot,Wencke Myhre,playlist_import,,DEF067007130,true,,,1970,,,,,,,,,,,,,,,
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,,,,,1987,1987,Whitney,album,1987-06-02,292875,Whitney Houston,1,1,1987,mb_ok,isrc,1.00,,,skipped_off,,,,,1987,auto_accepted_mb,auto: MusicBrainz strong match,,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,playlist_import,,USAR18700121,true,,,1987,,,,,,,,,,,,,,,
Gettin' Jiggy Wit It,Will Smith,,,,,1997,1997,Big Willie Style,album,1997-10-03,227933,Will Smith,3,1,1997,mb_ok,isrc,1.00,,,skipped_off,,,,,1997,auto_accepted_mb,auto: MusicBrainz strong match,,0weAUscowxeqDtpCgtbpgp,Gettin' Jiggy Wit It,Will Smith,playlist_import,,USSM19702582,true,,,1997,,,,,,,,,,,,,,,
Die guten Zeiten,"Wincent Weiss, Johannes Oerding",,,,,2021,2021,Vielleicht Irgendwann,album,2021-05-06,173253,Wincent Weiss,10,1,2021,mb_ok,isrc,1.00,,,skipped_off,,,,,2021,auto_accepted_mb,auto: MusicBrainz strong match,,62d30BdDeSz8D9TFc3wx6m,Die guten Zeiten,"Wincent Weiss, Johannes Oerding",playlist_import,,DEUM72007091,true,,,2021,,,,,,,,,,,,,,,
